"id","nombre","ruc","sigla","direccion","telefono","email","web","categoria_id","ubigeo","distrito_id","provincia_id","departamento_id"
1004,MUNICIPALIDAD DISTRITAL DE ANCO, 2019946266,,,,,,4,"090502",872,85,9
1005,MUNICIPALIDAD DISTRITAL DE CHINCHIHUASI,"20287884011",,,,,,4,"090503",873,85,9
1006,MUNICIPALIDAD DISTRITAL DE EL CARMEN,"20222402183",,,,,,4,"090504",874,85,9
1007,MUNICIPALIDAD DISTRITAL DE LA MERCED,"20228547639",,,,,,4,"090505",875,85,9
1008,MUNICIPALIDAD DISTRITAL DE LOCROJA,"20222405794",,,,,,4,"090506",876,85,9
1009,MUNICIPALIDAD DISTRITAL DE PAUCARBAMBA,"20191125275",,,,,,4,"090507",877,85,9
1010,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE MAYOCC,"20206342430",,,,,,4,"090508",878,85,9
1011,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS,"20199460375",,,,,,4,"090509",879,85,9
1012,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,"20199466063",,,,,,4,"090510",880,85,9
1013,MUNICIPALIDAD DISTRITAL DE COSME,"20541376136",,,,,,4,"090511",881,85,9
1014,MUNICIPALIDAD DISTRITAL DE AYAVI,"20192215553",,,,,,4,"090602",883,86,9
1015,MUNICIPALIDAD DISTRITAL DE CÓRDOVA,"20208070674",,,,,,4,"090603",884,86,9
1016,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,"20228547396",,,,,,4,"090604",885,86,9
1017,MUNICIPALIDAD DISTRITAL DE LARAMARCA,"20287815710",,,,,,4,"090605",886,86,9
1018,MUNICIPALIDAD DISTRITAL DE OCOYO,"20216221096",,,,,,4,"090606",887,86,9
1019,MUNICIPALIDAD DISTRITAL DE PILPICHACA,"20199460456",,,,,,4,"090607",888,86,9
1020,MUNICIPALIDAD DISTRITAL DE QUERCO,"20218710957",,,,,,4,"090608",889,86,9
1021,MUNICIPALIDAD DISTRITAL DE QUITO-ARMA,"20212174255",MDQA,Plaza de Armas S/N,"945391878",mdquitoarma2020@gmail.com,,4,"090609",890,86,9
1022,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA,"20204367354",,Plaza de Armas S/N,,,,4,"090610",891,86,9
1023,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE SANGAYAICO,"20193992651",,,,,,4,"090611",892,86,9
1024,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO,"20192383006",,,,,,4,"090612",893,86,9
1025,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CHOCORVOS,"20201148783",,,,,,4,"090613",894,86,9
1026,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE QUIRAHUARA,"20202618031",,Plaza de Armas S/N,,santiagodequirahuara@gmail.com,,4,"090614",895,86,9
1027,MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE CAPILLAS,"20223466444",,,,,,4,"090615",896,86,9
1028,MUNICIPALIDAD DISTRITAL DE TAMBO,"20192207453",,,,,,4,"090616",897,86,9
1029,MUNICIPALIDAD DISTRITAL DE ACOSTAMBO,"20287881691",,,,,,4,"090702",899,87,9
1030,MUNICIPALIDAD DISTRITAL DE ACRAQUIA,"20199465768",,Plaza Principal S/N,,muniacraquia26@gmail.com,,4,"090703",900,87,9
1031,MUNICIPALIDAD DISTRITAL DE AHUAYCHA,"20222402779",,,,,,4,"090704",901,87,9
1032,MUNICIPALIDAD DISTRITAL DE COLCABAMBA,"20214752388",,,,,,4,"090705",902,87,9
1033,MUNICIPALIDAD DISTRITAL DE DANIEL HERNÁNDEZ,"20208070836",,,,,,4,"090706",903,87,9
1034,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA,"20188457178",,,,,,4,"090707",904,87,9
1035,MUNICIPALIDAD DISTRITAL DE HUARIBAMBA,"20199261925",,,,,,4,"090709",905,87,9
1036,MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO,"20193104267",,Calle Túpac Amaru N° 12 - Plaza Principal ,"972240201",muninahuimpuquio1904@hotmail.com,muninahuimpuquio1904@hotmail.com; oroca27@hotmail.com,4,"090710",906,87,9
1037,MUNICIPALIDAD DISTRITAL DE PAZOS,"20204457001",,,,,,4,"090711",907,87,9
1038,MUNICIPALIDAD DISTRITAL DE QUISHUAR,"20163027080",,,,,,4,"090713",908,87,9
1039,MUNICIPALIDAD DISTRITAL DE SALCABAMBA,"20170342519",,Jr. Alfonso Ugarte S/N,,munisalcabamba23.26@gmail.com,,4,"090714",909,87,9
1040,MUNICIPALIDAD DISTRITAL DE SALCAHUASI,"20231431781",,,,,,4,"090715",910,87,9
1041,MUNICIPALIDAD DISTRITAL DE SAN MARCOS DE ROCCHAC,"20231941551",,Plaza Principal S/N,"989557899",mdsmrocchac2023.2026@gmail.com,,4,"090716",911,87,9
1042,MUNICIPALIDAD DISTRITAL DE SURCUBAMBA,"20232724588",,Calle Alfonso Ugarte S/N - Plaza Principal,,mds.surcubamba@gmail.com,,4,"090717",912,87,9
1043,MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,"20190350003",,Plaza Principal S/N,"990282700",munitintaypuncu2023@gmail.com,,4,"090718",913,87,9
1044,MUNICIPALIDAD DISTRITAL DE QUICHUAS,"20600171373",,,,,,4,"090719",914,87,9
1045,MUNICIPALIDAD DISTRITAL DE ANDAYMARCA,"20600171390",,,,,,4,"090720",915,87,9
1046,MUNICIPALIDAD DISTRITAL DE ROBLE,"20601148324",,,,,,4,"090721",916,87,9
1047,MUNICIPALIDAD DISTRITAL DE PICHOS, 2060108153,,,,,,4,"090722",917,87,9
1048,MUNICIPALIDAD DISTRITAL DE AMARILIS,"20146009060",,,,,,4,"100102",922,88,10
1049,MUNICIPALIDAD DISTRITAL DE CHINCHAO,"20166915181",,,,,,4,"100103",923,88,10
1050,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,"20160927896",,,,,,4,"100104",924,88,10
1051,MUNICIPALIDAD DISTRITAL DE MARGOS,"20168795760",,,,,,4,"100105",925,88,10
1052,MUNICIPALIDAD DISTRITAL DE QUISQUI,"20166913561",,,,,,4,"100106",926,88,10
1053,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE CAYRAN,"20165847114",,,,,,4,"100107",927,88,10
1054,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHAULAN,"20203976756",,,,,,4,"100108",928,88,10
1055,MUNICIPALIDAD DISTRITAL DE SANTA MARÍA DEL VALLE,"20184296838",,,,,,4,"100109",929,88,10
1056,MUNICIPALIDAD DISTRITAL DE YARUMAYO,"20172372920",,,,,,4,"100110",930,88,10
1057,MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,"20447367727",,,,,,4,"100111",931,88,10
1058,MUNICIPALIDAD DISTRITAL DE YACUS,"20529085401",,,,,,4,"100112",932,88,10
1059,MUNICIPALIDAD DISTRITAL DE SAN PABLO DE PILLAO,"20601131812",,,,,,4,"100113",933,88,10
1060,MUNICIPALIDAD DISTRITAL DE CAYNA,"20191219415",,,,,,4,"100202",935,89,10
1061,MUNICIPALIDAD DISTRITAL DE COLPAS,"20159008062",,,,,,4,"100203",936,89,10
1062,MUNICIPALIDAD DISTRITAL DE CONCHAMARCA,"20206555859",,,,,,4,"100204",937,89,10
1063,MUNICIPALIDAD DISTRITAL DE HUACAR,"20189021764",,,,,,4,"100205",938,89,10
1064,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO,"20158997941",,Jr. Andrés Avelino Cáceres N°305,(062) 639383  ,ule_sanfrancisco@hotmail.com,,4,"100206",939,89,10
1065,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL,"20531377924",,,,,,4,"100207",940,89,10
1066,MUNICIPALIDAD DISTRITAL DE TOMAY KICHWA,"20199470842",,,,,,4,"100208",941,89,10
1067,MUNICIPALIDAD DISTRITAL DE CHUQUIS,"20145883378",,,,,,4,"100307",943,90,10
1068,MUNICIPALIDAD DISTRITAL DE MARÍAS,"20168795093",,,,,,4,"100311",944,90,10
1069,MUNICIPALIDAD DISTRITAL DE PACHAS,"20194119403",,,,,,4,"100313",945,90,10
1070,MUNICIPALIDAD DISTRITAL DE QUIVILLA,"20145883530",,,,,,4,"100316",946,90,10
1071,MUNICIPALIDAD DISTRITAL DE RIPAN,"20144801459",,,,,,4,"100317",947,90,10
1072,MUNICIPALIDAD DISTRITAL DE SHUNQUI,"20145882720",,,,,,4,"100321",948,90,10
1073,MUNICIPALIDAD DISTRITAL DE SILLAPATA,"20144292040",,,,,,4,"100322",949,90,10
1074,MUNICIPALIDAD DISTRITAL DE YANAS,"20224405279",,,,,,4,"100323",950,90,10
1075,MUNICIPALIDAD DISTRITAL DE CANCHABAMBA,"20155012430",,,,,,4,"100402",952,91,10
1076,MUNICIPALIDAD DISTRITAL DE COCHABAMBA,"20161052524",,,,,,4,"100403",953,91,10
1077,MUNICIPALIDAD DISTRITAL DE PINRA,"20215446710",,,,,,4,"100404",954,91,10
1078,MUNICIPALIDAD DISTRITAL DE ARANCAY,"20194942509",,,,,,4,"100502",956,92,10
1079,MUNICIPALIDAD DISTRITAL DE CHAVÍN DE PARIARCA,"20204863769",,,,,,4,"100503",957,92,10
1080,MUNICIPALIDAD DISTRITAL DE JACAS GRANDE,"20198652238",,,,,,4,"100504",958,92,10
1081,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,"20221866984",,,,,,4,"100506",960,92,10
1082,MUNICIPALIDAD DISTRITAL DE MONZÓN,"20194118342",,,,,,4,"100507",961,92,10
1083,MUNICIPALIDAD DISTRITAL DE PUNCHAO,"20183847521",,,,,,4,"100508",962,92,10
1084,MUNICIPALIDAD DISTRITAL DE PUÑOS,"20201617104",,,,,,4,"100509",963,92,10
1085,MUNICIPALIDAD DISTRITAL DE SINGA,"20184282535",,,,,,4,"100510",964,92,10
1086,MUNICIPALIDAD DISTRITAL DE TANTAMAYO,"20210735390",,,,,,4,"100511",965,92,10
1087,MUNICIPALIDAD DISTRITAL DE DANIEL ALOMÍA ROBLES,"20204860409",,,,,,4,"100602",967,93,10
1088,MUNICIPALIDAD DISTRITAL DE HERMÍLIO VALDIZAN,"20204809390",,Carretera Tingo María - Pucallpa Km. 32,"975342099 / 966879475",alcaldia@munihermiliovaldizan.gob.pe,,4,"100603",968,93,10
1089,MUNICIPALIDAD DISTRITAL DE JOSÉ CRESPO Y CASTILLO,"20172361138",,,,,,4,"100604",969,93,10
1090,MUNICIPALIDAD DISTRITAL DE LUYANDO,"20172357378",,,,,,4,"100605",970,93,10
1091,MUNICIPALIDAD DISTRITAL DE MARIANO DAMASO BERAUN,"20199856520",,,,,,4,"100606",971,93,10
1092,MUNICIPALIDAD DISTRITAL DE PUCAYACU,"20601182662",,,,,,4,"100607",972,93,10
1093,MUNICIPALIDAD DISTRITAL DE CASTILLO GRANDE,"20601134170",,,,,,4,"100608",973,93,10
1094,MUNICIPALIDAD DISTRITAL DE CHOLON,"20321337547",,,,,,4,"100702",977,94,10
1095,MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA,"20228715281",,,,,,4,"100703",978,94,10
1096,MUNICIPALIDAD DISTRITAL DE LA MORADA,"20601122805",,,,,,4,"100704",979,94,10
1097,MUNICIPALIDAD DISTRITAL DE SANTA ROSA DE ALTO YANAJANCA,"20601123011",,,,,,4,"100705",980,94,10
1098,MUNICIPALIDAD DISTRITAL DE CHAGLLA,"20160934591",,,,,,4,"100802",982,95,10
1099,MUNICIPALIDAD DISTRITAL DE MOLINO,"20207155536",,,,,,4,"100803",983,95,10
1100,MUNICIPALIDAD DISTRITAL DE UMARI,"20206649918",,Carretera Rancho - Panao Km. 15,"987892101",municipalidaddistritalumari@gmail.com,,4,"100804",984,95,10
1101,MUNICIPALIDAD DISTRITAL DE CODO DEL POZUZO,"20227391155",,,,,,4,"100902",986,96,10
1102,MUNICIPALIDAD DISTRITAL DE HONORIA,"20172345876",,,,,,4,"100903",987,96,10
1103,MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,"20190702988",,,,,,4,"100905",989,96,10
1104,MUNICIPALIDAD DISTRITAL DE JIVIA,"20205975773",,,,,,4,"101003",992,97,10
1105,MUNICIPALIDAD DISTRITAL DE QUEROPALCA,"20223516565",,,,,,4,"101004",993,97,10
1106,MUNICIPALIDAD DISTRITAL DE RONDOS,"20213882890",,,,,,4,"101005",994,97,10
1107,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASÍS,"20162332261",,,,,,4,"101006",995,97,10
1108,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI,"20176232227",,,,,,4,"101007",996,97,10
1109,MUNICIPALIDAD DISTRITAL DE CAHUAC,"20221866712",,,,,,4,"101102",998,98,10
1110,MUNICIPALIDAD DISTRITAL DE CHACABAMBA,"20178524349",,,,,,4,"101103",999,98,10
1111,MUNICIPALIDAD DISTRITAL DE APARICIO POMARES,"20171840245",,,,,,4,"101104",1000,98,10
1112,MUNICIPALIDAD DISTRITAL DE JACAS CHICO,"20198440052",,,,,,4,"101105",1001,98,10
1113,MUNICIPALIDAD DISTRITAL DE OBAS,"20166892971",,,,,,4,"101106",1002,98,10
1114,MUNICIPALIDAD DISTRITAL DE PAMPAMARCA,"20215446809",,,,,,4,"101107",1003,98,10
1115,MUNICIPALIDAD DISTRITAL DE LA TINGUIÑA,"20175231987",,,,,,4,"110102",1006,99,11
1116,MUNICIPALIDAD DISTRITAL DE LOS AQUIJES,"20195122238",,,,,,4,"110103",1007,99,11
1117,MUNICIPALIDAD DISTRITAL DE OCUCAJE,"20176310040",,,,,,4,"110104",1008,99,11
1118,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,"20194063939",,,,,,4,"110105",1009,99,11
1119,MUNICIPALIDAD DISTRITAL DE PARCONA,"20175239023",,,,,,4,"110106",1010,99,11
1120,MUNICIPALIDAD DISTRITAL DE SALAS,"20189111321",,,,,,4,"110108",1012,99,11
1121,MUNICIPALIDAD DISTRITAL DE SAN JOSÉ DE LOS MOLINOS,"20198806481",,,,,,4,"110109",1013,99,11
1122,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,"20148420981",,,,,,4,"110110",1014,99,11
1123,MUNICIPALIDAD DISTRITAL DE SANTIAGO,"20147711159",,,,,,4,"110111",1015,99,11
1124,MUNICIPALIDAD DISTRITAL DE SUBTANJALLA,"20175229907",,,,,,4,"110112",1016,99,11
1125,MUNICIPALIDAD DISTRITAL DE TATE,"20198515168",,,,,,4,"110113",1017,99,11
1126,MUNICIPALIDAD DISTRITAL DE YAUCA DEL ROSARIO,"20193995242",,,,,,4,"110114",1018,99,11
1127,MUNICIPALIDAD DISTRITAL DE ALTO LARAN,"20191161743",MDA,Plaza de Armas N° 150,"956455855 / 960788691",munilaran2019@gmail.com,secretariageneral@munilaran.gob.pe,4,"110202",1020,100,11
1128,MUNICIPALIDAD DISTRITAL DE CHAVIN,"20192391521",,,,,,4,"110203",1021,100,11
1129,MUNICIPALIDAD DISTRITAL DE CHINCHA BAJA,"20178826353",,,,,,4,"110204",1022,100,11
1130,MUNICIPALIDAD DISTRITAL DE EL CARMEN,"20188799729",,,,,,4,"110205",1023,100,11
1131,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO,"20147676574",,,,,,4,"110207",1025,100,11
1132,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE YANAC,"20206955521",,Plaza de Armas N° 100,"01594434 / 990470195",defensacivil@munisanjuandeyanac.gob.pe,,4,"110208",1026,100,11
1133,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE HUACARPANA,"20278758401",,,,,,4,"110209",1027,100,11
1134,MUNICIPALIDAD DISTRITAL DE SUNAMPE,"20147673478",,,,,,4,"110210",1028,100,11
1135,MUNICIPALIDAD DISTRITAL DE TAMBO DE MORA,"20194742917",,Plaza de Armas N°100 Mz. J Lt. 25 ,"962329223 / 933752544 / 933166634	",yohn.najar@munidetambodemora.gob.pe,yohn.najar@munidetambodemora.gob.pe,4,"110211",1029,100,11
1136,MUNICIPALIDAD DISTRITAL DE CHANGUILLO,"20198498727",,,,,,4,"110302",1031,101,11
1137,MUNICIPALIDAD DISTRITAL DE EL INGENIO,"20162456408",,,,,,4,"110303",1032,101,11
1138,MUNICIPALIDAD DISTRITAL DE MARCONA,"20148420719",,,,,,4,"110304",1033,101,11
1139,MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE,"20147706155",,,,,,4,"110305",1034,101,11
1140,MUNICIPALIDAD DISTRITAL DE LLIPATA,"20198676846",,,,,,4,"110402",1036,102,11
1141,MUNICIPALIDAD DISTRITAL DE RÍO GRANDE,"20193999825",,,,,,4,"110403",1037,102,11
1142,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ,"20201053308",,,,,,4,"110404",1038,102,11
1143,MUNICIPALIDAD DISTRITAL DE TIBILLO,"20222390665",,,,,,4,"110405",1039,102,11
1144,MUNICIPALIDAD DISTRITAL DE HUANCANO,"2016355712",,,,,,4,"110502",1041,103,11
1145,MUNICIPALIDAD DISTRITAL DE HUMAY,"20206518571",,,,,,4,"110503",1042,103,11
1146,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA,"20172509143",,,,,,4,"110504",1043,103,11
1147,MUNICIPALIDAD DISTRITAL DE PARACAS,"20162427301",,,,,,4,"110505",1044,103,11
1148,MUNICIPALIDAD DISTRITAL DE SAN ANDRÉS,"20184022207",,,,,,4,"110506",1045,103,11
1149,MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE,"20163579791",,,,,,4,"110507",1046,103,11
1150,MUNICIPALIDAD DISTRITAL DE TUPAC AMARU INCA,"20147604310",,,,,,4,"110508",1047,103,11
1151,MUNICIPALIDAD DISTRITAL DE CARHUACALLANGA,"20318766569",,,,jjljh2@hotmail.com,,4,"120104",1049,104,12
1152,MUNICIPALIDAD DISTRITAL DE CHACAPAMPA,"20281982568",,,,,,4,"120105",1050,104,12
1153,MUNICIPALIDAD DISTRITAL DE CHICCHE,"20228778525",,,,,,4,"120106",1051,104,12
1154,MUNICIPALIDAD DISTRITAL DE CHILCA,"20133696661",,,,,,4,"120107",1052,104,12
1155,MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO,"20223724591",,,,,,4,"120108",1053,104,12
1156,MUNICIPALIDAD DISTRITAL DE CHUPURO,"20202667750",,,,,,4,"120111",1054,104,12
1157,MUNICIPALIDAD DISTRITAL DE COLCA,"20318814717",,,,,,4,"120112",1055,104,12
1158,MUNICIPALIDAD DISTRITAL DE CULLHUAS,"20223353593",,,,,,4,"120113",1056,104,12
1159,MUNICIPALIDAD DISTRITAL DE EL TAMBO,"20133696742",,,,,,4,"120114",1057,104,12
1160,MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO,"20180401238",,,,,,4,"120116",1058,104,12
1161,MUNICIPALIDAD DISTRITAL DE HUALHUAS,"20204039268",,,,,,4,"120117",1059,104,12
1162,MUNICIPALIDAD DISTRITAL DE HUANCAN,"20185646964",,,,,,4,"120119",1060,104,12
1163,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,"20318794180",,,,,,4,"120120",1061,104,12
1164,MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,"20199806344",,,,,,4,"120121",1062,104,12
1165,MUNICIPALIDAD DISTRITAL DE INGENIO,"20172730940",,,,,,4,"120122",1063,104,12
1166,MUNICIPALIDAD DISTRITAL DE PARIAHUANCA,"20219100311",,,,,,4,"120124",1064,104,12
1167,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,"20199800061",,,,,,4,"120125",1065,104,12
1168,MUNICIPALIDAD DISTRITAL DE PUCARA,"20202656634",,,,,,4,"120126",1066,104,12
1169,MUNICIPALIDAD DISTRITAL DE QUICHUAY,"20210911031",,,,,,4,"120127",1067,104,12
1170,MUNICIPALIDAD DISTRITAL DE QUILCAS,"20206723077",,,,,,4,"120128",1068,104,12
1171,MUNICIPALIDAD DISTRITAL DE SAN AGUSTÍN,"20199818351",,Plaza Principal S/N,"01-421293 / 421444",munisanagustin2022@gmail.com, secretaria@munisanagustin.gob.pe,4,"120129",1069,104,12
1172,MUNICIPALIDAD DISTRITAL DE SAN JERÓNIMO DE TUNAN,"20185716172",,,,,,4,"120130",1070,104,12
1173,MUNICIPALIDAD DISTRITAL DE SAÑO,"20223230246",,,,,,4,"120132",1071,104,12
1174,MUNICIPALIDAD DISTRITAL DE SAPALLANGA,"20195243299",,,,,,4,"120133",1072,104,12
1175,MUNICIPALIDAD DISTRITAL DE SICAYA,"20172752323",,,,,,4,"120134",1073,104,12
1176,MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE ACOBAMBA,"20221788908",,,,,,4,"120135",1074,104,12
1177,MUNICIPALIDAD DISTRITAL DE VIQUES,"20188334840",,,,,,4,"120136",1075,104,12
1178,MUNICIPALIDAD DISTRITAL DE ACO,"20180414992",,,,,,4,"120202",1077,105,12
1179,MUNICIPALIDAD DISTRITAL DE ANDAMARCA,"20191908547",,,,municipalidadistritalandamarca@gmail.com,,4,"120203",1078,105,12
1180,MUNICIPALIDAD DISTRITAL DE CHAMBARA,"20191894490",,,,,,4,"120204",1079,105,12
1181,MUNICIPALIDAD DISTRITAL DE COCHAS,"20201188149",,,,,,4,"120205",1080,105,12
1182,MUNICIPALIDAD DISTRITAL DE COMAS, 2022155890,,,,,,4,"120206",1081,105,12
1183,MUNICIPALIDAD DISTRITAL DE HEROÍNAS TOLEDO,"20201188491",,,,,,4,"120207",1082,105,12
1184,MUNICIPALIDAD DISTRITAL DE MANZANARES,"20201188220",,,,,,4,"120208",1083,105,12
1185,MUNICIPALIDAD DISTRITAL DE MARISCAL CASTILLA,"20203809931",,,,,,4,"120209",1084,105,12
1186,MUNICIPALIDAD DISTRITAL DE MATAHUASI,"20205308556",,,,,,4,"120210",1085,105,12
1187,MUNICIPALIDAD DISTRITAL DE MITO,"20201188068",,,,,,4,"120211",1086,105,12
1188,MUNICIPALIDAD DISTRITAL DE NUEVE DE JULIO,"20191894228",,,,,,4,"120212",1087,105,12
1189,MUNICIPALIDAD DISTRITAL DE ORCOTUNA,"20205376390",,,,,,4,"120213",1088,105,12
1190,MUNICIPALIDAD DISTRITAL DE SAN JOSÉ DE QUERO,"20191894571",,,,,,4,"120214",1089,105,12
1191,MUNICIPALIDAD DISTRITAL DE SANTA ROSA DE OCOPA,"20199260791",,,,,,4,"120215",1090,105,12
1192,MUNICIPALIDAD DISTRITAL DE PERENE,"20195238961",,,,,,4,"120302",1092,106,12
1193,MUNICIPALIDAD DISTRITAL DE PICHANAQUI,"20146640843",,,,,,4,"120303",1093,106,12
1194,MUNICIPALIDAD DISTRITAL DE SAN LUIS DE SHUARO,"20204460648",,,,,,4,"120304",1094,106,12
1195,MUNICIPALIDAD DISTRITAL DE VITOC,"20201191280",,,,,,4,"120306",1096,106,12
1196,MUNICIPALIDAD DISTRITAL DE ACOLLA,"20199256417",,,,,,4,"120402",1098,107,12
1197,MUNICIPALIDAD DISTRITAL DE APATA,"20208820266",,,,,,4,"120403",1099,107,12
1198,MUNICIPALIDAD DISTRITAL DE ATAURA,"20201912955",,,,,,4,"120404",1100,107,12
1199,MUNICIPALIDAD DISTRITAL DE CANCHAYLLO,"20174802786",,,,,,4,"120405",1101,107,12
1200,MUNICIPALIDAD DISTRITAL DE CURICACA,"20174821497",,,,,,4,"120406",1102,107,12
1201,MUNICIPALIDAD DISTRITAL DE EL MANTARO,"20213376684",,,,,,4,"120407",1103,107,12
1202,MUNICIPALIDAD DISTRITAL DE HUAMALI,"20179329779",,,,,,4,"120408",1104,107,12
1203,MUNICIPALIDAD DISTRITAL DE HUARIPAMPA,"20201784264",,,,,,4,"120409",1105,107,12
1204,MUNICIPALIDAD DISTRITAL DE HUERTAS,"20191874464",,,,,,4,"120410",1106,107,12
1205,MUNICIPALIDAD DISTRITAL DE JANJAILLO,"20202655662",,,,,,4,"120411",1107,107,12
1206,MUNICIPALIDAD DISTRITAL DE JULCÁN,"20227999161",,,,,,4,"120412",1108,107,12
1207,MUNICIPALIDAD DISTRITAL DE LEONOR ORDÓÑEZ,"20280881326",,,,,,4,"120413",1109,107,12
1208,MUNICIPALIDAD DISTRITAL DE LLOCLLAPAMPA,"20189993154",,,,,,4,"120414",1110,107,12
1209,MUNICIPALIDAD DISTRITAL DE MARCO,"20180273051",,,,,,4,"120415",1111,107,12
1210,MUNICIPALIDAD DISTRITAL DE MASMA,"20206087651",,,,,,4,"120416",1112,107,12
1211,MUNICIPALIDAD DISTRITAL DE MASMA CHICCHE,"20206811103",,,,,,4,"120417",1113,107,12
1212,MUNICIPALIDAD DISTRITAL DE MOLINOS,"20281832329",,,,,,4,"120418",1114,107,12
1213,MUNICIPALIDAD DISTRITAL DE MONOBAMBA,"20229755871",,,,,,4,"120419",1115,107,12
1214,MUNICIPALIDAD DISTRITAL DE MUQUI,"20201784183",,,,,,4,"120420",1116,107,12
1215,MUNICIPALIDAD DISTRITAL DE MUQUIYAUYO,"2016370746",,,,,,4,"120421",1117,107,12
1216,MUNICIPALIDAD DISTRITAL DE PACA,"20191870710",,,,,,4,"120422",1118,107,12
1217,MUNICIPALIDAD DISTRITAL DE PACCHA,"20218531271",,,,,,4,"120423",1119,107,12
1218,MUNICIPALIDAD DISTRITAL DE PANCAN,"20185763847",,,,,,4,"120424",1120,107,12
1219,MUNICIPALIDAD DISTRITAL DE PARCO,"20204027251",,,,,,4,"120425",1121,107,12
1220,MUNICIPALIDAD DISTRITAL DE POMACANCHA,"20318861391",,,,,,4,"120426",1122,107,12
1221,MUNICIPALIDAD DISTRITAL DE RICRAN,"20280875431",,,,,,4,"120427",1123,107,12
1222,MUNICIPALIDAD DISTRITAL DE SAN LORENZO,"20208823443",,,,,,4,"120428",1124,107,12
1223,MUNICIPALIDAD DISTRITAL DE SAUSA,"20188462503",,,,,,4,"120430",1126,107,12
1224,MUNICIPALIDAD DISTRITAL DE SINCOS,"20191873492",,,,,,4,"120431",1127,107,12
1225,MUNICIPALIDAD DISTRITAL DE TUNAN MARCA,"20225807010",,,,,,4,"120432",1128,107,12
1226,MUNICIPALIDAD DISTRITAL DE YAULI,"20209528062",,,,,,4,"120433",1129,107,12
1227,MUNICIPALIDAD DISTRITAL DE YAUYOS,"20180415379",,,,,,4,"120434",1130,107,12
1228,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,"20185644830",,,,,,4,"120502",1132,108,12
1229,MUNICIPALIDAD DISTRITAL DE ONDORES,"20177653889",,,,,,4,"120503",1133,108,12
1230,MUNICIPALIDAD DISTRITAL DE ULCUMAYO,"20171329206",,,,,,4,"120504",1134,108,12
1231,MUNICIPALIDAD DISTRITAL DE COVIRIALI,"20146675124",,,,,,4,"120602",1136,109,12
1232,MUNICIPALIDAD DISTRITAL DE LLAYLLA,"20146672371",,,,,,4,"120603",1137,109,12
1233,MUNICIPALIDAD DISTRITAL DE MAZAMARI,"20190003541",,,,,,4,"120604",1138,109,12
1234,MUNICIPALIDAD DISTRITAL DE PANGOA,"20146673776",,,,,,4,"120606",1140,109,12
1235,MUNICIPALIDAD DISTRITAL DE RÍO NEGRO,"20146678221",,,,,,4,"120607",1141,109,12
1236,MUNICIPALIDAD DISTRITAL DE RÍO TAMBO,"20199368053",,,,,,4,"120608",1142,109,12
1237,MUNICIPALIDAD DISTRITAL DE VIZCATAN DEL ENE,"20601068681",,,,,,4,"120609",1143,109,12
1238,MUNICIPALIDAD DISTRITAL DE ACOBAMBA,"20185655441",,,,,,4,"120702",1145,110,12
1239,MUNICIPALIDAD DISTRITAL DE HUARICOLCA,"20180273132",,,,,,4,"120703",1146,110,12
